bikes_available,docks_available,is_renting,is_returning,last_updated,station_id,name,latitude,longitude
6,9,true,true,1594114954,456bf3370b191fab5745567356a8423f,30th St at San Jose Ave,37.7423139,-122.4231805
13,2,true,true,1594114954,ead93e0002db0611076fb2d63f76ce05,Santa Clara St at 7th St,37.3391456,-121.8841054
5,20,true,true,1594115085,3821,Evergreen Ave & Noll St,40.70106,-73.93318
5,14,true,true,1594115085,3607,31 Ave & 14 St,40.7682,-73.9322662
6,17,true,true,1594114954,b063f8d6a24fea4eb06aac2817efc46b,Park Ave at Race St,37.3260108479408,-121.912327408791
1,31,true,true,1594115085,3572,34 Ave & 38 St,40.756913,-73.921631
3,17,true,true,1594115085,3352,Sigourney St & Columbia St,40.6726724341095,-74.0087952464819
2,16,true,true,1594115085,3947,E 138 St & Willow Ave,40.804168,-73.911545
14,4,true,true,1594114953,0a24b6ab9ca6684780b6682901b3c680,Empire St at 1st St,37.3448821,-121.8969655
21,5,true,true,1594115085,372,Franklin Ave & Myrtle Ave,40.694546087246,-73.9580136537552
4,7,true,true,1594114954,0794b05a99e808986301411273356796,Telegraph Ave at Alcatraz Ave,37.8502218744968,-122.260172367096
28,2,true,true,1594115085,3771,McKibbin St & Bogart St,40.706237,-73.933871
20,11,true,true,1594114954,bc2abce263a2f83bb06458da69bf02ab,7th St at Empire St,37.3477119817597,-121.890553236008
16,11,true,true,1594114954,36aa8ab83177d5f5beb83685c7f645d3,Washington St at 8th St,37.8007544,-122.2748943
1,20,true,true,1594115085,4018,Broadway & W 131 St,40.817555,-73.957163
9,10,true,true,1594114954,788ec24190cc2861203ff8d6ecb5d3a3,Shattuck Ave at 51st St,37.8368013,-122.2640037
2,17,true,true,1594115085,3883,Harman St & Seneca Ave,40.70577,-73.91292
1,25,true,true,1594115085,3860,Wilson Ave & Troutman St,40.70166,-73.92754
2,23,true,true,1594115085,3527,5 Ave & E 126 St,40.80698,-73.941747
5,18,true,true,1594115085,3524,19 St & 24 Ave,40.7774552,-73.9225403
2,21,true,true,1594115085,3958,Willis Ave & E 143 St,40.812299,-73.92037
4,15,true,true,1594114954,1ad3234f9bd6b3e93ef20656d9111087,MacArthur Blvd at Telegraph Ave,37.8262863,-122.2651002
0,23,true,true,1594115085,3622,E 128 St & Madison Ave,40.80756,-73.939182
7,46,true,true,1594115085,3809,W 55 St & 6 Ave,40.763189,-73.978434
18,13,true,true,1594115085,390,Duffield St & Willoughby St,40.69221589,-73.9842844
11,12,true,true,1594114955,c9e4c1e83ef53fe6270ae6bda8ba1d8e,Willow St at Blewett Ave,37.3090140742759,-121.900010704994
13,18,true,true,1594114953,c7d58812e5bcf9183e20ec387d0386a9,Snow Park,37.807813182179,-122.264496088028
4,13,true,true,1594115085,3849,Suydam St & St. Nicholas Ave,40.70636,-73.91945
3,21,true,true,1594115085,3310,14 St & 7 Ave,40.663779,-73.98396846
5,10,true,true,1594114955,4deef404025cb87bec9c395b953cdfd9,College Ave at Alcatraz Ave,37.8513755,-122.2525233
1,18,true,true,1594114954,e5a34fd23cbefa6b718d20509d1d8bdc,5th St at San Salvador St,37.3320386809513,-121.881766319275
9,17,true,true,1594115085,3276,Marin Light Rail,40.7145840353589,-74.042817056179
14,13,true,true,1594115085,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117
13,26,true,true,1594115085,3328,W 100 St & Manhattan Ave,40.795,-73.9645
30,0,true,true,1594115085,3823,Beaver St & Fayette St,40.70099,-73.93921
13,14,true,true,1594114955,8744f3ffea155dd0b5e223031ace4513,Powell St at Columbus Ave,37.8004960366826,-122.410887032747
21,6,true,true,1594115085,3373,3 St & 3 Ave,40.6750705,-73.98775226
16,3,true,true,1594114954,bb29347739d341f12609902860d0f408,W Julian St at N Morrison St,37.3336771228599,-121.908617913723
36,0,true,true,1594115085,3463,E 16 St & Irving Pl,40.7353670556054,-73.9879739284515
6,14,true,true,1594115085,3909,Madison St & Woodward Ave,40.70408,-73.90408
6,24,true,true,1594114955,e39f47e22d92b577730c9775a91ada5f,Mosswood Park,37.8248925299511,-122.260436546103
1,77,true,true,1594115085,267,Broadway & W 36 St,40.75097711,-73.98765428
11,8,true,true,1594115085,3772,Devoe St & Morgan Ave,40.713811,-73.93515
43,7,true,true,1594115085,3744,1 Ave & E 5 St,40.725864,-73.986389
0,41,false,false,1594115085,520,W 52 St & 5 Ave,40.75992262,-73.97648516
12,7,true,true,1594114954,aabb5e99f9ec1e90f7788d38b4945360,Oakdale Ave at Phelps St,37.7368516211844,-122.394250631332
3,31,true,true,1594115085,3195,Sip Ave,40.7308970978618,-74.0639126300812
2,17,false,false,1594114954,e9d82f4d2f1525cc654976f3fdf7f45a,Telegraph Ave at 27th St,37.8160731150114,-122.267886400223
42,2,true,true,1594115085,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561
8,23,true,true,1594115085,440,E 45 St & 3 Ave,40.75255434,-73.97282625
18,3,true,true,1594115085,408,Market St & Cherry St,40.71076228,-73.99400398
0,19,true,true,1594115085,3960,Hamilton Pl & W 140 St,40.822756,-73.951346
22,20,true,true,1594115085,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103
2,23,true,true,1594115085,3044,Albany Ave & Fulton St,40.6800105,-73.938475
7,12,true,true,1594114954,ea61a83a34b04232f0247391ec3ae2e9,Russell St at College Ave,37.8584732,-122.2532529
15,3,true,true,1594115085,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068
16,13,true,true,1594115085,3867,Somers St & Broadway,40.67945,-73.90474
0,23,true,true,1594115085,3128,21 St & 43 Ave,40.75052534,-73.94594845
55,2,true,true,1594115085,3161,W 76 St & Columbus Ave,40.7801839724239,-73.9772853255272
7,22,true,true,1594115085,3837,Broadway & Kosciuszko St,40.69329,-73.92852
4,42,true,true,1594115085,484,W 44 St & 5 Ave,40.75500254,-73.98014437
12,9,true,true,1594115085,248,Laight St & Hudson St,40.72185379,-74.00771779
20,19,true,true,1594115085,327,Vesey Pl & River Terrace,40.7153379,-74.01658354
11,19,true,true,1594115085,3307,West End Ave & W 94 St,40.7941654,-73.974124
51,3,true,true,1594115085,3707,Lexington Ave & E 26 St,40.741459,-73.983293
15,4,true,true,1594115085,3619,Newtown Ave & 23 St,40.7713615,-73.9246145
12,8,true,true,1594115085,3347,Van Brunt St & Wolcott St,40.6773429,-74.01275056
8,9,true,true,1594115085,3852,Stewart Ave & Johnson Ave,40.70869,-73.92587
12,19,true,true,1594114954,b347e314d1a3b9d27875b46ce3fd7f70,China Basin St at 3rd St,37.7719996,-122.3899698
33,6,true,true,1594115085,320,Leonard St & Church St,40.717571,-74.005549
13,26,true,true,1594115085,3350,W 100 St & Broadway,40.7973721,-73.97041192
0,39,true,true,1594115085,3724,7 Ave & Central Park South,40.7667405590595,-73.9790689945221
6,18,true,true,1594115085,3618,27 St & Hunter St,40.7485,-73.941275
22,16,true,true,1594115085,3372,E 74 St & 1 Ave,40.7689738,-73.95482273
12,15,true,true,1594115085,3558,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438
15,5,true,true,1594114954,2fb08bbb4e84e2bd98f6c151d008e250,Chestnut St at Van Ness Ave,37.802288386148,-122.424508631229
19,0,true,true,1594115085,3393,Richards St & Delavan St,40.6794327,-74.00785041
21,9,true,true,1594115085,3738,Delancey St & Eldridge St,40.719383,-73.991479
9,10,true,true,1594114954,3e4a340888aa808d7bbae5d2372c06dc,San Salvador St at 9th St,37.333955,-121.877349
12,6,true,true,1594114955,059af05c37addf83badc457996fe45eb,Delmas Ave and San Fernando St,37.3302641,-121.8977018
6,20,true,true,1594114954,42d52309deeefe16d09e98539d8d72a1,The Embarcadero at Pier 38,37.7829260870441,-122.387920618057
17,13,true,true,1594115085,503,E 20 St & Park Ave,40.73827428,-73.98751968
7,34,true,true,1594115085,3296,E 93 St & 2 Ave,40.7824541752799,-73.9489196240902
15,7,true,true,1594114954,f30ac85eba75d23a161e3ac8a112a6c6,17th St at Valencia St,37.7633158,-122.4219039
2,21,true,true,1594115085,3931,Morris Ave & E 142 St,40.814469,-73.924963
5,14,true,true,1594115085,3811,27 Ave & 3 St,40.77485,-73.9342
6,13,true,true,1594115085,3946,St Nicholas Ave & W 137 St,40.818477,-73.947568
8,18,true,true,1594115085,3600,31 Ave & Steinway St,40.7611488,-73.9170071
21,1,true,true,1594115085,3855,Frost St & Debevoise Ave,40.71882,-73.93948
14,5,true,true,1594114955,e14686289c6158d279b29ef56cae6582,Greenwich St at Webster St,37.799207926286,-122.434121668339
25,3,true,true,1594115085,3389,Carroll St & Columbia St,40.6830456,-74.00348559
27,15,true,true,1594115085,401,Allen St & Rivington St,40.72019576,-73.98997825
42,0,true,true,1594115085,3068,Humboldt St & Varet St,40.7031724,-73.940636
12,7,true,true,1594114954,d54612ee1577923ef1aef60393aa07c7,24th St at Chattanooga St,37.7518194,-122.4266139
1,17,true,true,1594115085,3196,Riverview Park,40.7443187,-74.0439909
19,0,true,true,1594115085,421,Clermont Ave & Park Ave,40.69573398,-73.97129668
5,16,true,true,1594115085,3194,McGinley Square,40.7253399253558,-74.0676221251488
3,16,true,true,1594114954,f83da983e1b1de735ef62006310c76ba,55th St at Telegraph Ave,37.8401858,-122.2618225
2,25,true,true,1594115085,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961
26,1,true,true,1594115085,3117,Franklin St & Dupont St,40.73564,-73.95866
11,4,true,true,1594114954,8924b980effba05ac4610a4abd37839e,Sonora Ave at 1st St,37.3640604622588,-121.911731958389
7,17,true,true,1594115085,3676,Van Brunt St & Van Dyke St,40.6758329439129,-74.0147262811661
21,0,true,true,1594115085,3340,Wolcott St & Dwight St,40.6753274,-74.0100698
15,8,true,true,1594114954,46e7f1749ea844af22fd4985f237a7a4,Bancroft Way at Telegraph Ave,37.8688126,-122.258764
2,17,true,true,1594115085,3892,38 Ave & 29 St,40.75473,-73.93367
22,5,true,true,1594114954,b424440d8b6dbf63f5932f39656b1bc3,Buchanan St at North Point St,37.8042720198515,-122.433536946774
9,34,true,true,1594115085,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747
0,23,true,true,1594115085,3125,45 Rd & 11 St,40.74708586,-73.94977234
1,27,true,true,1594115085,3309,E 97 St & 3 Ave,40.7859201,-73.94860294
19,7,true,true,1594115085,3905,4 Ave & E 12 St,40.732647,-73.99011
21,6,true,true,1594114954,2367c9313860a8dbae94ac5045768995,Berkeley Civic Center,37.8690599,-122.270556
6,19,true,true,1594115085,3523,24 Ave & 29 St,40.7729,-73.916142
19,44,true,true,1594115085,359,E 47 St & Park Ave,40.75510267,-73.97498696
22,3,true,true,1594115085,481,S 3 St & Bedford Ave,40.71260486,-73.96264403
8,19,true,true,1594114955,23c911eba61c38bd79e4df21cf9a8bc6,Webster St at Grove St,37.7770527,-122.4295585
8,11,true,true,1594114954,967a7d65b042ed46b27f0f43ffa5af28,Arguello Blvd at Geary Blvd,37.7814676153782,-122.458806037903
20,9,true,true,1594115085,3243,E 58 St & 1 Ave (NE Corner),40.758923863777,-73.9622622728348
12,10,true,true,1594115085,3876,Forest Ave & Summerfield St,40.69922,-73.89795
6,45,true,true,1594115085,523,W 38 St & 8 Ave,40.75466591,-73.99138152
20,5,true,true,1594114954,5cf229224ed4bd986fae2273573dbc6b,Grove St at Gough St,37.7778700702239,-122.422952950001
4,26,true,true,1594115085,3338,2 Ave & E 99 St,40.7862586,-73.94552579
20,6,true,true,1594115085,3221,47 Ave & 31 St,40.743,-73.93561
41,10,true,true,1594115085,3134,3 Ave & E 62 St,40.76312584,-73.96526895
12,8,true,true,1594114955,8ecedfe82a3e35413e8a45da10ace67b,Broadway at 40th St,37.8277573,-122.2567156
13,9,true,true,1594114954,ad26540e1125e68ab4879dc6fae3af6d,10th St at Mission St,37.3556926512464,-121.892251074314
42,5,true,true,1594115085,476,E 31 St & 3 Ave,40.74394314,-73.97966069
11,15,true,true,1594114955,0fac71620fa19bbcbe3224593ed06c3f,O'Farrell St at Masonic Ave,37.7811305516987,-122.447374463081
17,12,true,true,1594115085,174,E 25 St & 1 Ave,40.7381765,-73.97738662
0,38,true,true,1594115085,3282,5 Ave & E 88 St,40.78307,-73.95939
6,20,true,true,1594114955,086b31d113c141a26d19612139ad8956,Webster St at O'Farrell St,37.783520835261,-122.431157827377
25,2,true,true,1594115085,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394
10,17,true,true,1594114954,ca5e6d6274db743fd9930b284eb903a9,Folsom St at 9th St,37.7737172,-122.4116467
12,18,true,true,1594115085,3789,Fulton St & Irving Pl,40.68186,-73.959432
9,18,true,true,1594115085,3674,Jay St & York St,40.7014031725772,-73.9867267012596
5,14,true,true,1594115085,3955,St Mary's St & Jackson Ave,40.808891,-73.91081
39,7,true,true,1594115085,168,W 18 St & 6 Ave,40.73971301,-73.99456405
17,5,true,true,1594115085,302,Avenue D & E 3 St,40.72082834,-73.97793172
9,9,true,true,1594114955,c8131aed6f3df2f78149eb338df66e66,San Pablo Ave at 27th St,37.8178269,-122.2756976
13,5,true,true,1594114955,f72a227c01e328e88de3e27e883b5a42,Emeryville Public Market,37.8405211669497,-122.293528318405
14,51,true,true,1594115085,453,W 22 St & 8 Ave,40.74475148,-73.99915362
20,7,true,true,1594115085,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198
1,17,true,true,1594115085,3595,35 St & Broadway,40.760339,-73.9222427
18,7,true,true,1594115085,3321,Clinton St & Union St,40.6831164,-73.99785267
13,6,true,true,1594114955,5d6f80bbdf9b483b9e3a78830df93e19,Arguello Blvd at Edward St,37.7784869863975,-122.458645105362
35,1,true,true,1594115085,502,Henry St & Grand St,40.714211,-73.981095
25,5,true,true,1594115085,224,Spruce St & Nassau St,40.71146364,-74.00552427
8,19,true,true,1594115085,3092,Berry St & N 8 St,40.7190095,-73.95852515
15,9,true,true,1594115085,3549,Grand Ave & Bergen St,40.678045,-73.962408
9,13,true,true,1594115085,3213,Van Vorst Park,40.71848892,-74.047726625
3,24,true,true,1594115085,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854
7,45,true,true,1594115085,505,6 Ave & W 33 St,40.74901271,-73.98848395
28,11,true,true,1594115085,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692
19,2,true,true,1594115085,3333,Columbia St & Lorraine St,40.6747055,-74.0075572
6,17,true,true,1594115085,3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879
2,35,true,true,1594115085,3790,Henry St & Middagh St,40.7003,-73.991581
18,5,true,true,1594115085,3052,Lewis Ave & Madison St,40.686312,-73.935775
23,47,true,true,1594115085,477,W 41 St & 8 Ave,40.75640548,-73.9900262
18,9,true,true,1594114954,679621279b937eda9558ca1ae02f748e,Parkmoor Ave at Race St,37.3167364784934,-121.910004615784
15,4,true,true,1594114954,b7c325ae70049e4e6f5a3564ec2697fe,Fell St at Stanyan St,37.7719511,-122.4537048
9,10,true,true,1594114954,cad9a547732685a295e62323fd9aa378,Paseo De San Antonio at 2nd St,37.333798,-121.886943
22,12,true,true,1594115085,2009,Catherine St & Monroe St,40.71117444,-73.99682619
20,26,true,true,1594115085,496,E 16 St & 5 Ave,40.73726186,-73.99238967
28,8,true,true,1594115085,3919,Wall St & South St,40.70437,-74.00637
19,13,true,true,1594115085,3737,Stanton St & Norfolk St,40.720747,-73.986274
20,23,true,true,1594115085,3139,E 72 St & Park Ave,40.7711828754066,-73.964094221592
6,21,true,true,1594114955,3962b15d560bc3563bcdd0e638d9f0f2,Heron's Head Park,37.7403217763913,-122.376784086227
14,17,true,true,1594115085,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682
6,20,true,true,1594115085,3693,N 11 St & Kent Ave,40.7224818863822,-73.9592193067074
29,2,true,true,1594115085,3112,Milton St & Franklin St,40.72906,-73.95779
4,29,true,true,1594115085,493,W 45 St & 6 Ave,40.7568001,-73.98291153
6,33,true,true,1594115085,3712,W 35 St & Dyer Ave,40.754691750226,-73.9974018931389
5,10,true,true,1594114954,63816efc067878fdff9a0d2a38531268,Ninth St at Heinz Ave,37.8539069616438,-122.289698123932
6,15,true,true,1594115085,4021,E 138 St & Grand Concourse,40.813224,-73.930605
7,28,true,true,1594115085,4009,Riverside Dr & W 145 St,40.827305,-73.951989
12,11,true,true,1594114955,a4d58de82f6475801e4bf6cf97ecd387,San Fernando St at 7th St,37.3371223728942,-121.883214712143
8,15,true,true,1594115085,3760,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153
1,17,true,true,1594115085,3640,Journal Square,40.73367,-74.0625
11,8,true,true,1594115085,3913,Sands St Gate,40.699569,-73.979827
3,20,true,true,1594115085,3609,Vernon Blvd & 31 Ave,40.7692475,-73.9354504
38,1,true,true,1594115085,4037,Roosevelt Island Tramway,40.757284,-73.9536
1,42,true,true,1594115085,3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082
22,8,true,true,1594114954,db937467876feef9bb1695c3ea31779c,Clay St at Battery St,37.795001,-122.39997
7,11,true,true,1594114954,ca8bbd40ae8b3beb63c5cc63a1c73a0f,Telegraph Ave at Ashby Ave,37.8559558,-122.2597949
15,4,true,true,1594114954,73f8aa6ec3250de2a02cc0763f5a19eb,Mercado Way at Sierra Rd,37.371116413359,-121.881331801415
6,15,true,true,1594115085,3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423
12,7,true,true,1594115085,3939,Willow Ave & E 133 St,40.800933,-73.913863
9,15,true,true,1594115085,3351,E 102 St & 1 Ave,40.7869946,-73.94164802
16,6,true,true,1594115085,3774,Knickerbocker Ave & George St,40.704425,-73.92836
10,28,true,true,1594115085,3437,Riverside Dr & W 91 St,40.7931348098666,-73.9770036935806
12,14,true,true,1594114955,c2648d0ffed4d1f710ccaf79e9a304fa,Franklin St at 9th St,37.8005161,-122.2720799
4,14,true,true,1594115085,3048,Putnam Ave & Nostrand Ave,40.68402,-73.94977
11,16,true,true,1594115085,3329,Degraw St & Smith St,40.6829151,-73.99318208
1,10,true,true,1594114953,983514094dd808b1604da2dcfc2d09af,Fountain Alley at S 2nd St,37.3361883002906,-121.889276504517
1,42,true,true,1594115085,3536,W 116 St & Broadway,40.8082,-73.9641
3,37,true,true,1594115085,3336,E 97 St & Madison Ave,40.787801,-73.953559
6,14,true,true,1594115085,3997,5 Av & W 139 St,40.815484,-73.935856
9,17,true,true,1594114954,b2247b6dec3a4c153f9f983b2e36534b,Scott St at Golden Gate Ave,37.7789994,-122.4368608
44,24,true,true,1594115085,492,W 33 St & 7 Ave,40.75019995,-73.99093085
14,25,true,true,1594115085,3305,E 91 St & 2 Ave,40.7811222993417,-73.9496558904648
8,10,true,true,1594115085,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168
13,16,true,true,1594114954,28b5052c0d23c16fe1a40626212c68ab,Grove St at Masonic Ave,37.7748362941335,-122.446545660496
4,26,true,true,1594115085,3864,Central Ave & Covert St,40.68929,-73.90951
35,1,true,true,1594115085,4036,Motorgate,40.7639089,-73.9477213
17,8,true,true,1594115085,3377,Carroll St & Bond St,40.6786115,-73.99037292
8,11,true,true,1594115085,3042,Fulton St & Utica Ave,40.6794268,-73.9298911
36,4,true,true,1594115085,326,E 11 St & 1 Ave,40.72953837,-73.98426726
1,15,true,true,1594115085,3923,Lincoln Ave & E 134 St,40.808484,-73.928803
14,1,true,true,1594114953,a4b234ab072402cbfcbd5e306588d9a9,Autumn Parkway at Coleman Ave,37.3413348,-121.9031829
17,3,true,true,1594114954,ed898b7f32d290732a31b0b519c1f7e3,Metro Dr at Technology Dr,37.3676780524081,-121.918794214726
4,18,true,true,1594114954,2320b4d9a10404fc609ec18aecbd07e8,Market St at 8th St,37.8036865,-122.282497
2,17,true,true,1594114954,a33259544fdf29498c75150d70c4cbae,Quesada Ave at 3rd St,37.7330928099092,-122.390972971916
3,30,true,true,1594115085,3721,31 St & Newtown Ave,40.7675487799971,-73.9209334552288
18,8,true,true,1594114954,4e4a339396983190a0ecaa5c61ddc18c,Jack London Square,37.796248,-122.279352
11,12,true,true,1594114955,d4dd785ae972a1c253a4b1b4c14ea507,17th & Folsom Street Park (17th St at Folsom St),37.7637085,-122.4152042
3,20,true,true,1594114954,4a2e731c87e9a1e07ad0f5c8a91efd4b,Haste St at College Ave,37.8664179405032,-122.253799438477
7,15,true,true,1594115085,3987,E 149 St & Jackson Ave,40.813135,-73.909235
2,16,true,true,1594115085,3930,E 142 St & 3 Ave,40.812735,-73.923697
13,16,true,true,1594115085,3369,E 82 St & East End Ave,40.7724607,-73.9468208
20,19,true,true,1594114955,76f3d32a941219346e34c87820139711,2nd St at Townsend St,37.780526,-122.390288
13,14,true,true,1594115085,268,Howard St & Centre St,40.71910537,-73.99973337
1,38,true,true,1594115085,3233,E 48 St & 5 Ave,40.7572456791173,-73.978059142828
9,16,true,true,1594115085,3355,E 66 St & Madison Ave,40.7680088930595,-73.9684528112412
3,23,true,true,1594115085,3610,Vernon Blvd & 30 Rd,40.770845,-73.934171
19,12,true,true,1594114954,1a8541216cf020de1dcf4f90c8fd0919,Esprit Park,37.7616343,-122.3906477
9,18,true,true,1594114955,9b4875d1e3afe31dbbc63bebf073d004,7th St at King St,37.7712290179337,-122.400886416435
8,11,true,true,1594115085,3590,Carroll St & Franklin Ave,40.6679411,-73.9588
11,24,true,true,1594114954,25ccddba147690ec254ca9e68d3c559d,Market St at Franklin St,37.7737932060887,-122.42123901844
8,11,true,true,1594114955,d05740e23c0ff3996e6f82112e4bbf64,27th St at MLK Jr Way,37.8170154,-122.2717615
24,6,true,true,1594114954,b6430702ecf05507fb3bc3365ed54489,Folsom St at 5th St,37.7806450925031,-122.402865886688
45,5,true,true,1594115085,3115,India St & Manhattan Ave,40.73232194,-73.9550858
6,28,true,true,1594115085,3518,Lenox Ave & W 126 St,40.808442,-73.9452087
6,13,true,true,1594115085,3868,Knickerbocker Ave & Halsey St,40.693,-73.90824
8,17,true,true,1594115085,3566,Crescent St & 35 Ave,40.7596276,-73.9321455
10,16,true,true,1594115085,3576,Park Pl & Vanderbilt Ave,40.6767,-73.969024
10,13,true,true,1594114954,e3ee0af16583df7911086ce15b2f6343,Garfield Square (25th St at Harrison St),37.7510171,-122.4119009
6,21,true,true,1594114954,cbe0501b53945e1a590ff4484798e0e6,O'Farrell St at Divisadero St,37.7824046019341,-122.439445853233
2,13,true,true,1594115085,3882,Norman St & Wyckoff Ave,40.69517,-73.90311
5,44,true,true,1594115085,2006,Central Park S & 6 Ave,40.76590936,-73.97634151
4,16,true,true,1594114955,459b3320afadd43ccb25acb82163c335,Turk Blvd at Stanyan St,37.7776093102933,-122.45462179184
12,23,true,true,1594114954,b735b2cab35ea7bdaff9b2ce7413984f,Davis St at Jackson St,37.79728,-122.398436
25,17,true,true,1594115085,3186,Grove St PATH,40.7195861164717,-74.0431174635887
25,19,true,true,1594115085,164,E 47 St & 2 Ave,40.75323098,-73.97032517
10,24,true,true,1594114954,e8fb930966a1c70ad954431f47ff8bc8,Powell St BART Station (Market St at 4th St),37.7863752686158,-122.40490436554
11,10,true,true,1594114954,3a4f1c6eed8bd54668f9300dc876656b,McKinnon Ave at 3rd St,37.736295872171,-122.389969825745
24,35,true,true,1594115085,455,1 Ave & E 44 St,40.75001986,-73.96905301
8,18,true,true,1594114953,98cf498d2fa09046f98abeb6a9e902ff,Hubbell St at 16th St,37.7664826964395,-122.398279309273
25,17,true,true,1594115085,3151,E 81 St & York Ave,40.7728384,-73.94989233
9,9,true,true,1594114954,c8b9c626ba04f7f362a88af23377d976,23rd Ave at Clement St,37.78199,-122.482807
2,23,true,true,1594115085,4006,E 147 St & Bergen Ave,40.814673,-73.91839
23,12,true,true,1594115085,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406
8,10,true,true,1594115085,3193,Lincoln Park,40.7246050998869,-74.0784059464932
12,11,true,true,1594115085,3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676
12,7,true,true,1594114955,2613bd4884bb78d12ed5ec7d34391cf9,San Francisco City Hall (Polk St at Grove St),37.77865,-122.41823
13,2,true,true,1594114955,3eae0d76df97ee93ae21a685af42538a,Willow St at Vine St,37.3184498,-121.8831724
16,14,true,true,1594115085,3699,W 50 St & 9 Ave,40.7636046779586,-73.9891795814037
20,6,true,true,1594114955,150f4a24a20a08ac0bd18199b7393ff0,Jackson Playground,37.7650259,-122.3987734
3,38,true,true,1594115085,486,Broadway & W 29 St,40.7462009,-73.98855723
12,11,true,true,1594115085,328,Watts St & Greenwich St,40.72405549,-74.00965965
15,4,true,true,1594114954,c58c5e00d5caeb09fab3509a349ac2ce,San Pablo Park,37.855783320302,-122.283126711845
20,3,true,true,1594114954,7bb8d66fe7b1db88c66142fe3da816c3,San Fernando St at 4th St,37.335885,-121.88566
1,18,true,true,1594114955,3367402e41d84a3c70c5056e5312bb24,Williams Ave at 3rd St,37.7292786517303,-122.39289611578
47,29,true,true,1594115085,501,FDR Drive & E 35 St,40.744219,-73.97121214
8,19,true,true,1594114955,a431cdd7c44ec9b167bee9612b5e9482,Jackson St at 5th St,37.3487586867448,-121.894797831774
27,28,true,true,1594115085,525,W 34 St & 11 Ave,40.75594159,-74.0021163
8,18,true,true,1594114955,66a7ad5350c2a4ecba31907e3faeebb5,Egbert Ave at Jennings St,37.7226299219322,-122.392496466637
16,7,true,true,1594115085,3421,Hoyt St & Warren St,40.6843549,-73.98901629
0,17,true,true,1594115085,4019,St. Ann's Av & Bruckner Blvd,40.803399,-73.919763
16,39,true,true,1594115085,228,E 48 St & 3 Ave,40.7546011026,-73.971878855
2,37,true,true,1594115085,3160,Central Park West & W 76 St,40.77896784,-73.97374737
8,9,true,true,1594115085,3903,Jefferson Ave & Evergreen Ave,40.68989,-73.91458
1,29,true,true,1594115085,3871,Bushwick Ave & Furman Ave,40.68281,-73.90623
5,13,true,true,1594115085,3049,Cambridge Pl & Gates Ave,40.68488,-73.96304
1,18,true,true,1594115085,3046,Marcus Garvey Blvd & Macon St,40.682601,-73.938037
35,4,true,true,1594115085,257,Lispenard St & Broadway,40.71939226,-74.00247214
5,22,true,true,1594114954,7ef616860128f1e359563871f977c210,Judson Ave at Gennessee St,37.7282815924528,-122.450695037842
15,13,true,true,1594115085,385,E 55 St & 2 Ave,40.75797322,-73.96603308
6,12,true,true,1594115085,3348,Coffey St & Conover St,40.677236,-74.015665
5,15,true,true,1594115085,3926,5 Ave & W 131 St,40.81014,-73.93973
3,26,true,true,1594115085,3503,Madison Ave & E 120 St,40.80295,-73.942954
1,68,true,true,1594115085,517,Pershing Square South,40.751581,-73.97791
8,11,true,true,1594115085,3758,George St & Wilson Ave,40.702997,-73.92997
3,16,true,true,1594115085,3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094
1,23,true,true,1594115085,3865,Knickerbocker Ave & Cooper St,40.69081,-73.90448
9,30,true,true,1594115085,3301,Columbus Ave & W 95 St,40.7919557,-73.968087
4,20,true,true,1594114955,98c24c05dd22720e562f0c3590fabfa4,Parker Ave at McAllister St,37.7761009126459,-122.453092932701
16,14,true,true,1594115085,3159,W 67 St & Broadway,40.77492513,-73.98266566
6,24,true,true,1594114954,6cc04baed9f0c06aa8d3f594579bc8a9,MacArthur BART Station,37.8284099730585,-122.26631462574
6,8,true,true,1594114955,5d6e0c578a1ddd55e642440bed2c6cce,Stanford Ave at Hollis St,37.8384435,-122.2886647
41,5,true,true,1594115085,3718,E 11 St & Avenue B,40.7274642069239,-73.9795041829348
13,6,true,true,1594115085,341,Stanton St & Mangin St,40.71782143,-73.97628939
3,22,true,true,1594115085,3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523
13,14,true,true,1594114954,e941de3073caf24cb07ee3425c80e479,Broderick St at Oak St,37.7730627,-122.4390777
